business_id,Friday
39oUcXr-06fcfT_MZ94z-Q,3
3AXz9QtOETod7rc4AYMz4w,3
3byBKds6zEJ6zCDh90bhVg,3
3ceTmojhpo-EEwlUg_zHeA,18
3c_2MigfT_73-xYb2Nab3A,0
3D8thbL2D2c3qTMeYROAOQ,1
3DCjixw25ebL2_sAvNUBUg,2
3ddQnTTIY-mdsBMn9b53Cw,1
3DMvGD8ZmlMQmhwV66hdSA,8
3dOUEmJjFfb8iW0H-kbEzQ,52
3EEVGDngt4DEhoOQZIUNUw,4
3Ei8OHTnwJYeDjqTfQzxKg,2
3ewMJEnQmtmMYp9hyT690w,3
3Eyyc5ryE7_jlWGSnCFrWw,0
3ez4Qs56C_cC-l8x08l6Zw,12
3E_toMWSUCuhRJzG1eml8Q,30
3f0jwMOsWg_PHKVLKP2mTA,3
3FhHnU7Mq8KcyWiWKH0RzA,5
3fNGtIfuHwt0-DD9SSjO6Q,2
3fWX1wBJDsDiMsFZ1iFzyA,3
3g1VhiYuDWqJOH3cp3ugIw,0
3g2ofV7mhEoPyfF7vFMObA,121
3GAPcBG8SowgrpS6UHlDeQ,29
3gByPjJPMeTi1bKrvdNOdw,23
3gJ30Bs5YQR0HH5dLk-u3Q,16
3GpihkrWZOmu1a5k1EfA6g,3
3Gsex5Dyhnoul9l_914MGQ,4
3H0K9sqjyjx5TUremCh9sw,2
3H2ttTM2aSIaZ6FTjHwDQQ,8
3HciJAVduCRoPDdzgh7cAA,32
3HdzACRpLzwIipbNqZ1MBQ,3
3hp7g98f7Bl8HANGb3Bghg,0
3I8kUGzDOIKz95llTBhIjA,4
3ic0B872Tql7dwO4YRTDCw,11
3i_8kdBQ4ex1o25BGQ9OvA,0
3jqOv6re-xPYOg7srmi7tg,17
3JQTv3tklO4E0jUD4u2sZA,2
3Jtu-vKe3LDUc5haxT6aPQ,1
3k6Acv3irlvtZCOmgiMz_Q,4
3kiKK0beJAGJNnYFDSL2Fg,7
3l72FflaaeI0tWEAWN3-gQ,91
3lkNO9_56k-VLZXyS8EDSg,1
3lW28uMbQVld9uD-WaC9wA,4
3m7GB5z3mm9Cbb7i9MnDkg,2
3Mae8hxgIUomygfAI9pzWA,0
3MgiBDv_rTALZQPDTixrgw,1
3msnZ6oe0sslHsE1js1QUA,12
3M_I_L68pt68TgZ7k7RXjg,1
3N4YF5OsSJfuGVISQT71lw,2
3n9mSKySEv3G03YjcU-YOQ,341
3NqERLqdtQSe0w9540rZrQ,37
3NsfdaGfkhQbRrjjoYhTew,9
3N__CAwM5VZOhRKmxMtImw,25
3OauvrqUU8nDLWcW6q9hGQ,36
3OF6i6LTzRXpwNgodv7aeQ,47
3oJ57bPl-8lMnHB8bYQpZA,8
3oLy0rlzRI_xiqfQHqC4_g,48
3OuewoNUlHOpV5Qmsa7eMg,11
3oZcTGb_oDHGwZFiP-7kxQ,216
3Q3XOX2wrwmmDL8HSdvy1A,2
3q4ZUDvE7_NvyonpST63Pg,15
3Q7vtF_cdHGyp2JOlKcu-Q,44
3QhPvyen9kSiAxduT8g3bQ,4
3QtWG5sN3HJNBVKn_wHQEw,5
3R3fjDKBoF8-3eKQKXdrcw,9
3r5V8n1sabGkueQFsqoC6Q,102
3R6u2tUGBJq_8xIGsy-fcg,1
3rJE7qliy8_ylKhY5FdlIw,0
3ROonV7OO44CRrtcQbPupQ,1
3roveRYr4YrmtdLf1fFrcg,1
3RrRw6ZCsLgHEdqJQj5wvg,7
3rUk-WyCv_wMQR5HbTqD4Q,3
3smfGoSl53AKfpK2R0zNug,2
3SVc0wqI3ulVHR9w_CN6-w,3
3TCHnHO2gGfGw--0uN6XMg,3
3tk6Syyz5i967Ifuz_4o3w,3
3Tqe27RNm_KK9Zdhg3YxCg,34
3u18RVyDlsy3Y-Mrt9Cukg,5
3u7-xGwUKyGHkSexwBd9Wg,5
3UBiDR6L-U8xl53C3x64TQ,8
3uKAHQr19vFUfBJuXdmhEA,6
3uKMWenB5ApgXHx6C3Aaug,17
3UMcsN9IjoeV8JZvC4apag,117
3uYvrLrxH1tzSzL2Y9W1OQ,4
3V3bFPPkCbCFhPS4pq9LMg,2
3v8cGkIfJfTTNNoKqaFbaQ,13
3VfXcTXNXc-lxx9i5kfuOA,6
3vKhV2ELR2hmwlnoNqYWaA,117
3wkH1sL4tojmaveP1jNiIA,1
3wLLf8wRqD1ZQowi9aZSoA,49
3WOsnl0_5YRKdI0H-d0ygQ,2
3X081wewB-J5tIMO_aOPnA,7
3x3tJ8lGU1Y4wLqfHtqU1A,3
3XD7VYs5NDJeMKKKVlkEgQ,4
3XG4-xRNCHPQs2sAYa66pw,21
3XRjQn9R-F7YJ-ZEuScIUg,9
3YATaNAGANoFneE-4KK-JQ,20
3yfS1y8bx9MpKXbY56L7BA,20
3YNAk-mrzCpcRMVwCPhYtQ,5
3yNs4HBBk7kIDFBa3G9BrA,2
3YrW77yHkp3JIyTGYCS_Nw,5
3z4gm9x-CUpn6apB5GDmdw,4
3Z82mg5JLd7_aW9kGvW_Pg,4
3Z88l4UO-FoNbYk_ZpTScA,1
3zPSw-mu1yhbPIpvV0ALiQ,14
3Zsjlum5kl5N5KV712aTMQ,31
3zUREkipQr4XI77MbkdPPA,0
3zzj54L5Ya1777Nm7ewGVg,2
3_sSXIC3UKQ1x-Z6g-0uCg,1
3_vMpF4uXO46RzB50FhKSQ,9
4-L3Mm5Fsm_HdhBq4VnnLg,11
4-qDkltBuJ_Lbj3nyxvUlQ,13
40B5TbtZbiGV4blFR9S6Dw,14
40w2k4nlcmUEBbXyQp5frQ,2
41J1FgfIsmsLRCZ3QILG6w,11
41j3GB7M-Lwq284Pfb9zgw,142
41NKYpTUlVCLCkLp8_-xDA,3
41SzC2WJ-RVUpVZ2NJfE-w,3
42Ai9wcFPE2HZ_aADGXI9Q,16
42uEL1P_rxbaXl8nKU7zsA,1
43YH6it1qwhjBMfei3m1hg,3
44qg4vgcqJkjF8eqG4R4JA,11
44Up9Gbs-IKMnt7ULDWu8A,1
452qcsoV-d55n0V7Osh50A,28
45puCRQ6Vh_IIAy7kkfFDQ,89
46Pklsv4V2dku7yY5rvhIw,0
46xWJ6rKZxnrSLWro6EOlA,10
47A3pWsdYNhFFy9gUEVcYQ,12
489w2AXt094HfJKfcboa_w,44
49RRQ0nE8XugVuvowiVv2g,5
4A628qyYpA4EhN6w6o-MYQ,83
4ajdHuLC3fyU8rk_br0Abg,12
4AKcmN--0hbF0kX9pg8scg,42
4aohRCqBFuccZyzdKCppjg,1
4b9ykDXLI2nyBUUiNt0V7Q,14
4bhJ2kl1WVnNQeH3xJgz6A,48
4bi6m2WWnSUnQzR4xLF5BQ,11
4Bx-LHzaPjDPP4KOfQNGGA,1
4CC4J_bepXOiWVS4CVN6NA,20
4CMY6DwWo41UdwzE-TUW9g,3
4CsZK1YOP8lCLH9ZSf0LMA,18
4cZXiXms8yW4MjQ8hf4esg,0
4dAvlk4JufJKX3bYB6YLCQ,44
4DDbIvNtzfhLRwz-EOLFDA,4
4DhqZ0tyi2V2Mp8IqTREAA,8
4DtuaWa6BdfQGoIyVHRoBQ,10
4dUzwOH_3A6BU1A6Vyj2Kw,0
4dV7lNiORN8Nb4BDsNZ9WA,23
4DxVOgpCPCz96y_mv__12g,10
4EeLblEpJc2VeBowa94YPQ,41
4eetDKIRjOCXZtAPI-qCxA,0
4eFIVmbeCvJGCrhzmd-VYA,19
4F9cOLQUpVB_7H8IksKcNA,1
4FBHwaMtMQ_x8RQoI2T-jw,2
4fe6cZUW3P89Vz0WJQs05g,2
4fO13y8cHH5Loaae7rnExA,31
4FS5otEktCyI1aDpg_h03g,18
4G172MCOhdCOwENRK1qM5w,9
4gApv70pZpHkRDGdC4ZrxA,12
4GdYyHKukZiMiQu0KJ0Jnw,0
4gFOXbBS4v9fjk9MaFzMsw,3
4gIV5MYpCDbNI-bL3g_tSw,164
4gLKIXk0GhWFjnOm0ZIthA,3
4GsI6zedtFa2dTqo50w9-w,1
4gxZ5tPEqm0QnRkILa9cNQ,1
4H3VSYGMSmHNKT65FJEfwA,1
4hNjK7TpXjb86rfLDvL1lA,2
4HQzNmjeS9GkkFemBCJ95w,1
4IAzFJ159GEaIGX1-y6Bmw,6
4ic-c1LquBiT0IuvKXuEyw,6
4iDP-PrZDfIbhNIWKhSFUQ,3
4ieuLil-D58FBU1DVd_xGA,14
4iJUNAUVYNEuh16yK6Virg,41
4IzlijxSSSFdZyh6-da_Qw,0
4J-zAaVif1-R-xCJ-2N7Aw,1
4jaExIpQYRBzxqk9jaYlow,2
4JBfk-b0ng-ZoSX8MrUNjg,5
4JbQSLiRKQudjDn9fYyEiw,0
4jDDSE2q8X97FjJutOcAqw,3
4jf5PMaxpcgA_fhirn5GgA,8
4JNXVMjX33ruAyBMlU1_hQ,10
4JOv7EnnfZ8fD3JunQQpyg,309
4juYmq_YpvdV8HZ1r0AWBw,53
4jwsLVuyXUumcsCGc2v4Gw,1
4jyN9UwyvDzL5CwUTaeF4w,2
4JzzbSbK9wmlOBJZWYfuCg,4
4K7nR-e9staGTNJk1ez7MA,4
4kdfUenBb1Ob7c6O8IBYEw,4
4KYZxeMyZ5YUp5GvmmCd-Q,6
4LRil5Fdz6_3M5QsZYex6w,3
4M9s2RT2KlpfzF4kbIMQsA,3
4meJyPOhuAKzywUJTmu2hw,69
4MEX8zVPiOAJ3PsKk9DojQ,1
4mPaDuo9urNu43xJ3KefMg,0
4mZ__NR8jLD1k0rYpSbplA,29
4nco5mjBAix4kp_7mZuc2w,27
4NMElef11_YmVzxOpcsALg,1
4O8NrAHjO6Tb_Xa_YT-Xjg,4
4oBF6f3NiCYF5VYd8WaELw,18
4OWm9VK8m4mLGdyfyywyBQ,4
4pC4jMoanLySaOgGRwyXLQ,22
4Pf9DQBcR23A6Lg2pDsrBQ,66
4Q4ugSPMpxhoRFiT2BdAKg,12
4QbseOOLfaL9RDIqjW4Nmw,5
4QeJ1GY4m64mg5467k-6Eg,20
4QtD359vkU7Jq8vP0uQEww,13
4r9-iKOagzn5oUvPE9Bz4Q,36
4r9BfViVzFsN5W-ClcvuZQ,4
4rySWsfL5enT7t4XuVNJuQ,32
4SbNOPZZ2PG-c74gH1Tx9g,1
4SHE7SRO4donk2B6ExBSwQ,21
4slO7yWhHVE3V1URzg-Nyw,1
4SviSw8uRF0ddj_HxUVnuA,2
4sW8Z6NLXLRkruSKSKUEUw,43
4T-oySmxM_-ojR_nTqF7pA,1
4t-W81Tpt1OER_p3mIgMDg,6
4t5nsRo5kXykcbNhSgUrvg,17
4T6o8B6shDYGNAGQuGSTcQ,4
4tEJBFFpMczW9cQpVN0c8g,6
4THtcoUYIAW0qBLH7ABG7Q,4
4tncsL-je3tcBhg-uppJVQ,1
4tq7gtfwhEEU8SDHXRASZg,7
4UAVscVbbzk8rOg_WHXXdw,0
4UfCIHab-8XpLIpWohu9Bg,2
4Vai2JNI48yffzQ7CMezBA,14
4VSP4PlU1r09iSC4BLr6tQ,10
4vz9I9b6bGEEuRGr3Ry5bA,2
4vZZjr6IZAk4riT0DB8MbQ,46
4waggbCK-MSE9dbIdSMfPA,19
4wFtsbMr_6J3oidB6A7XIA,7
4XDbyBF6hoRFC9hj1RXa7g,6
4xhRzeO08GXfHv94ZengJw,2
4xLRmAD8QeqbN7Q7xTbmYg,2
4xofmDvGh2aD8Lgd0PH8GQ,1
4XTcSltd2GydhvOzAV4SaQ,9
4X_aAcZH_UDsZDFBWWPe_Q,7
4y9s1y8WxumJB9ypewvXCA,12
4yFqLSaKpWE7O_ATQ2BqrA,29
4YfXP-NxQXntqi0qAknU5g,29
4YiayKmzqRao1UNb8Xh0Bw,1
4YX4ZtUqs6xtcc4AdjbpeQ,1
4YZIJhHzu6Z4JmfsVjoHOQ,1
4z-smh-leyWhiIUNSQns7Q,48
4Z4_92Lr5E58c9-3L3idhw,0
4zBdx_EZFaDFJ9MvqxYNeg,2
4zfrcEmGvZ4oYKx_revTxA,45
4zkNU2m_LKPo2h790zfXAw,2
4ZZCdTOIJS7mchFLZfAzBA,1
4_KQfG6h4BstcMDNRtnxdg,1
4_xxWpQKhBWhAOvfVPmFXQ,7
5-X03Zc0nN7U5eoe8uFUdw,47
507GX11jtCsVYlzaur05_w,2
50hOEQ2OutvIxrMjNml5bA,9
50vp5JKtNeAubhPD9cmuHQ,2
52OM_pfQNbWAwZ4ztWqaJQ,7
52QtjHlHoa7V611bOvv1aw,44
52uxJL2ycDqaEc_9YUZWbw,28
531AqbFkCNO1lLJ4fTgE8Q,25
53YGfwmbW73JhFiemNeyzQ,233
542yzNlAhZK9qk6Ibqd06w,1
545sP7uSdCcKDZ-reeVOgQ,7
55seKyxRWUmHC1s52xk45g,29
55XBESQMtmhI4I5i3s73sg,67
55_raszkGtosHa_oQvxTkw,1
56YKAfrSpRxnncqsnshPag,0
57gnA8qjuFDtUvKMLmtR8A,1
57N7d4EqjNQ5BhfG79czXw,0
57RwRDqYrGrYJc2wwTgHLw,7
57YV3wsiNBp-aK25qjUeww,86
581qSMwGGgdVSdiBTsrPyQ,8
58kkkxrK5wPSSHomIkcNxA,3
58oZQsz15GJEV7isQhwb7w,8
5AiAbKABDs0XVrlVunkLLw,9
5ambRqdTJt9vGwFzVI9HBw,180
5AsVHsqADuurv7NqG-RFLA,69
5A_vuyESZFU9eCArpVfJCw,32
5BnsHDWrt2z-9d8AzSgkjw,20
5BPuQsM1_CwVu7KiqIjyGA,27
5bSEUtrbDlbagTT6kWBneA,2
5BvfodvL-wuBDRy4cPnk_Q,9
5BXNeSwzOy1nhU9PtCHvIw,27
5C4gtiP5qkBKFF3og7Wt3g,7
5cdOl0IBh58CWW9lDGyJOw,2
5DanV2PGA1vk8i1Hhd8JrQ,2
5DVYPvN0arhY7Ea0PGEtqQ,1
5dWq7SCbfB9I1rVv1vlxrg,4
5EJrFRz8Ha4D01Cf4LPO3g,4
5eplbhUFhY4_uL7tV2VxAA,15
5ErKAS0rHOfU33CYjDh2Aw,11
5EWVJZd9cSAMwkrwgOFd6Q,1
5ExteHEMPi6e_rinQ6RrIg,26
5EyT-ZbhJR6LwtVaPyE3bg,10
5Feaj6aixO_QxKFnkHf3xg,56
5fWOxo5CxpHoaCJD97QE4g,7
5FwZ3pH1d2VEk_Ih8h6s2Q,18
5g9IvafVHBiM1SsLnONq0Q,1
5GpvSL1tlAjpgdJKZ5eLpg,20
5GQ6OxlVADv8VwvVLeE2xA,0
5hFnyiEboorArk7cbCYeXQ,1
5hfQ5cNFDFPhcjx2De9-qQ,2
5hh-yl9v1gGqeLzA1gIOzA,32
5hNN7abwwQwmMh7c7rHi6A,21
5I3H_dsz7u90rir67QJq_w,28
5iDikF6Rxdgt2cFXY9IHSw,2
5Igwt99qrbgFQTR7jFC6WA,9
5ILGSRh_dKKCl-sRgQBsUw,4
5iNDEyLJswlErDGD4OT6NA,21
5IO32LUAX4b-nD13fxKsIw,11
5IrXOsFdIE14ov6WbzGWvA,2
5jazn-RZP2R6ZkCIPZsf0w,26
5jpFRzXrx9FGH8qgQ0z9-A,4
5JrcpZB5GubUJ1ED1KeVaA,0
5Js9G0axfWhbYlB9UgXLww,19
5kB59vuc4yufpGNNrF3Efw,5
5kevdltziIYtYKWcznvPiQ,1
5KG0A3WlC7K3DAXtrIFFjg,90
5kRug3bEienrpovtPRVVwg,123
5kuZhkdpKKu9d_dTflOh4A,28
5kW3gHsqag1WD6Z1_HD54Q,5
5KwTR5ywZ_ntH3OGsT6Lcw,2
5kYY1Wy6F7AkSKP5thsUhQ,21
5lYd_fpm7ug7_Xzu7RloPQ,2
5M7YgorCUTEZkKYNbKDHTA,5
5mmEIHQDQL92Z9jZpnjpig,4
5n6vHx8zUL9yRvVum6WOOg,21
5N9bWl5zWuDX-Q1YpTf2LQ,1
5nahZe5bBYUbFWgEfwoNOA,52
5nazrxmIAH7RMgURdrSCIg,2
5nddZwZzT7pvC5vBjKRzoA,38
5nrEG6lFlKfr-OluekbsTw,19
5NX11DxY6TB07_b0oDfkJA,18
5o5MLNPmAeakGgdqeGyMvw,23
5oCm7qtm-e2hgJluCxhO-A,59
5oKV9EqpfVTyPMK3_a1JQw,3
5p3lTFUbDpsal-Wm-0zfDw,3
5pgzTBgt-HR_0s7TDXSL2g,3
5pojYKKvohZ1kQBdSBAb1w,1
5q2G7FK3J_Eml_mcldO7Lg,0
5Q49MxuWJgXS649i7i2Iow,38
5qt-QUxtjff9bNnH9jsWbg,2
5r4RxFZ51BLcvJQ7Mk_IDA,0
5Rdw7dO1NUjSBALMyN8LTQ,4
5rJ329jdDM1AqYoSF_-lww,4
5Rtgv0oDqmKkIayIrjEjqg,8
5S3LR0TBCIZlRmNWvp_g-g,1
5sJjWE6l4fpfO77A0QIcGg,4
5SS69rC8XWvdlD1OHifEEQ,63
5SYBY1QV6PIbpfsHWUVuqQ,5
5tey93wPQOb7z6jOLJZ30w,63
5t_is8G1Ti5jNk6cH7dGSg,5
5U1ArcV-HXR5UlkdQx1a9A,1
5U8tIBprXfTYCKzMLlIA7w,10
5UBAWhxukaPrc_0DalT-3w,10
5Ui2-Z4D9H5YPqQOlXobYQ,6
5uRaUf0eNyJgIdwAkIOM7Q,3
5utyy2PemTsGNdS-JuVrTA,1
5Va2HCh_R2fhdGI15K32XA,6
5vbBmHljaHVcQS4k6VxGVA,2
5vbhAkrjd0E28Zl1IfHOWg,18
5vfSMJ3wfjbw5qbJ6VZPyQ,4
5VMajxduxfLPSyQkVFKESg,159
5vsidbYZ3_Vfv2aXMIhVdA,5
5W-E4Mj4eO5xfkZJ6zn2Cg,1
5WdUZlkiDYLgPL1OertCUw,1
5wefpQ4OhJ4srP6j1vLTWw,6
5weJ3DRKwvQ9claomkYq9w,1
5WQhLNpG6xZryVCla4gMRA,22
5WRpxAc9lvonVGfuX34hlw,46
5wzHhiPNnLJQiwQRSNzZcQ,7
5x3aA0DSo8nqU13IZyH79A,33
5XIvwfbIa-vuFEkkeCQ6kQ,4
5XMNlPmqFnXd1_s2y_67nA,16
5xnyQS26YJfD6az9Cwf8sw,25
5x_AXBG8EVUpytxjHSIiAw,3
5y88Y-RbndE0QNwQMeScew,1
5YAcdfhksYspetBRU2cxKA,0
5yRChLjoF31e46CttFK9fQ,10
5yT-0wF-QK_xAnFkymam6g,40
5zJCPTA55W5D1_ag--Wamw,13
5zrVZnla81bH9eh76d5GVw,0
5ZTMM-MV5oXpBEYyr-4NTw,3
5_Il_eOuwOMMoiT8jGBxyQ,6
5_tsOGJQDDl9iKOr8K79Rw,31
5_WcIgkpLjPuSx48UYhT8w,1
6-5XFPr2mdzxrGJIrIhFAg,0
60i9h-gPKH1f0YC_bZXDhg,1
60j3t0ptHJBTW9RXVl1Dhg,26
62IgG9jZKJG44AypLI-nuw,0
63oKTPacLDyd9D5XwmAlUA,19
644P7OVoMDP_9QBSICW5vQ,4
64zIp0srer2d7L_-iFbg9A,5
65ujBUIwQ3iGBjymj268IA,0
679pJn1KyKr2X8NcQNyMzA,25
67gi179fNUkU5sApNTcrMg,0
68euKezXqyvsE49cIGdL2A,21
69c7z9ySnlqV87tITDGENA,28
69t2S1u7Rf6qM_c14b42xQ,14
69xP04Hu5pxYi00DDCZIMQ,8
6acm7p_-SeLq8oPxTC4qUQ,5
6apEKjkj5j1W1sS1dSwWyA,3
6bjKi4wtIJWD24bFtPV4Ow,0
6bYrqzWQ2OOYb0I2GofsHQ,0
6C1DwUXOEdUN57rw3_UM3Q,3
6cjlpYce-eaE7FILaaEFXg,7
6Ckmrpp6OW1pJ-3Pjg7VaQ,3
6cnPb2BUx-I8eJ4Sb1G1cA,0
6cy2C9aBXUwkrh4bY1DApw,11
6D2K191jI1Jzwl4wCIWNyA,0
6dESZ8DRkYDcqg1Lc3S8ZA,76
6dLihxk39LdNnTC4JMbA0A,6
6DOAe3gQQ0ibCc3XWqHDlw,13
6dqDSEMDqTA-wNOdWtshUQ,12
6eax0w8j0tudDOkvWgmQ7A,24
6EMOo9QEU-gHEtBAOD0rHQ,1
6eq7MrGJNV9SMFT-nfAeaw,6
6Fe2hMYFCBW5oE23DFZX9w,5
6FGwEHnoD-mM-PiXrhxOlw,2
6fj7Bfqk_9xjBVPM0z3qOQ,4
6fR4ncWEfdMLk9AacDsRzQ,34
6G8FMxuYzz1ye4a386Rc_w,28
6GjP-FRibXc-I4YrsIYxew,2
6gVX9y8rhF5WosQDb6yQXw,1
6H-zkULy5W9Fim4dssmHKQ,12
6H2c3qMbO5vAJmiTBRXI4Q,58
6HAwTnhNJoR5VNdfUrRoEw,23
6hF7d7ZegpNudFWJwI69jw,6
6I3FdazyK8qnqIYm11x9fQ,5
6ie9xvy2WW1pn7RuBvGNhg,10
6imLt53br7SJ3av07jjH7w,233
6JKOKRgtnJWn3KgsgFYaYw,2
6JMv2zSrnHmMhdlZuwdpYQ,0
6jSfSVIg9GQN5srXxlTyRA,0
6JsS63IjByxlPpZ_oIMNZQ,0
6Kon3cR5ZEm5rmYKlpcfcw,196
6kQlOVkE6pZVHk-TIO_SGw,5
6l3UwgKhvhUfxMolobepDg,7
6lcay-E_ssmzpGanKbColg,7
6Lo25bdGe3qEdFLGygBsPw,11
6md4A90THda31wTg1bB3hg,51
6MiHb8z9MilnCafsyxuZAg,0
6MxbrPOLk6UNDiET8ZEGog,2
6mXh6tfrwAP7VjSeRSaRzg,3
6NAOp61ozWlO6KCxTlgCkw,3
6nH0DLfofTytTeZJSkprgw,40
6NHkOtivA_gb_2EbbJbJ5Q,11
6nseTZb6WrGWcithRThfag,84
6NyflsjF0TnsZ4JkiFhrDQ,23
6o69cr9TTJystnifOvAADg,0
6OFYUDvf2k4RXDfOomfi1A,17
6oRAC4uyJCsJl1X0WZpVSA,98
6OxeXz4WxInSy6kDHSLjOQ,10
6ozycU1RpktNG2-1BroVtw,2
6P2DqisDHtmD4Lvs2sMP-A,8
6p8zF9y1r9je7zOHFcAKKA,3
6pd0Z40VifMh6ETJrOw_0g,8
6PFPQeCM-XDrZRy0DHV2Yw,2
6qC2ATU4rVRRTKI-SScQOQ,60
6QWmwSHjCPpaDz8NmiP6RA,18
6q_bR4QnrHWGCffxb0dN8Q,2
6Q_WeP3JxYoFciwcjMStWw,1
6rijZ1qIjiq1Dgdy35iqxw,182
6RrGSs5Gi1AWzBEO_UDviQ,1
6Ry-gjGqApTSRZkfdYlLmw,2
6S0Qno8Hc1sFjtF_Gt9lvg,3
6S3zqOG3NyYTc8r6LwvM7g,8
6S5EHLFQXnaw_Q0dk2OxtA,1
6SbjjsCkyYS78fvBXK2xGQ,0
6Sc8im9TcN8-sf8YH_OrAQ,2
6SMQl2vR37HvjYWwSl1V3w,8
6SrnBN_TNk39Ahzfxs3XvA,1
6SWknDhTfrw3NyywMCyZJg,8
6t45LYvhzncXIM5gpJxZLw,12
6Tfcr1Hp9eGYFcIpSsCVow,10
6tq-oJui3bsePoAFn6x-sQ,2
6TqwVXtz0cd2bCAp2IcCmA,2
6Tt0mGKbMoAz1GsjkVhbMQ,35
6TuM3UyFP9O9uzTP0dVZMw,11
6TWRuHn24DL6vnW8Uyu4Vw,26
6uHpB60vbJ6Qq8cw-zUx-w,0
6v0vQm3wXzaFoEywvpbnqg,93
6v2PcNRjJkTOzyF9VtwdoQ,8
6vKgpermKi8PNDYD5mkpKQ,18
6VpBO3WUToqfFQYEXnmD2A,17
6VRbbNQe5ouWmwsMebUMkg,16
6w-hwYu8Km3tKp0RFTp0bQ,12
6w2Vc591E3Ky-VE6o0UXbw,12
6W9TRKrb72ZLl0h1KWvC1g,37
6whDz3tSnf75sV_1Jl7Hiw,5
6xbzPLkyRX1fmfKp6RE8XA,3
6xnPUriIYokNaocrKRWMRw,10
6Y-6Y6sy6qOQHrWI37zR1Q,25
6y6-ohFv433LqZvhTtIuFw,10
6YbF8_YCRDPXU0_iwh-sZA,19
6yuY73ycyyPiIG3zWkXqPQ,17
6YWp7frmHKuPLYSlPyUdsw,0
6YXNqpgPGTmhAU1YTHAR1Q,2
6zd_tZhd5kdKBj76ztjyTA,12
6ZjiNJ8-MIaEDY5bm_5upw,1
6ZOhrKHArG8mTViSY5aSLg,2
6ZYt8IChJmH3Ra5IqnlivA,0
6_M6kHjOPbv8_L3uwSqyVA,34
6_nvD0eUrr6oN8djmJtaQQ,6
7-4FxYXhNUS2lhpUb_q5-w,92
7-vGQpfj0RcOD-Cy7CXDiA,16
70CEMhOtK-l-7IifDvTlEQ,5
70o5uUyIxrTqEdoFx6njew,1
71xlcms6xF0jmrWzGrFKFA,2
72B9vtnmpitwZ_xALOCjlw,1
72pUqCkncwVVn65cIiX8aA,0
732Z5HGLEEBjAgXxfnuXlQ,12
74hGYtpaERi2FYKo5bP99Q,1
74NT13vpDleoNrkxQdEpsQ,5
74qDPs2dR6gSzDp6N1U-Og,13
76d9NCIIZlzU12Oa-QUJog,22
76WcCxs_i9LHA2fxzse4uQ,58
7765I13WTqRC0OoOQSz2Jg,3
77oW-QeIXbUoTbUbrdD2aA,9
78IaYCf9ktUep4UhhjXbTg,93
78MMooWF0817lobOBJHHxQ,7
78xIdwF2ZpsJF5xLK8EbCg,1
79_ximd9-lVcXcWqZy8RgA,0
7A792nNUEhTfE26q1X_2tQ,18
7a8nSGq152yAkKVKmsqpng,23
7AHd-F65U_ikSsHxhIaBQA,1
7aS0iFpab3XHFQrRGMOKXw,38
7BmhTr-znSgYECcv3bfvSw,18
7cfh_iFrzh2489palOKKmQ,2
7cP7WFmWiTVh-raIL3N_Vw,97
7csrFXGe4mIVpHL-GcD9ZA,1
7DHcXMLmOgLpIAJSsYKW7A,10
7Dzlie2ESR74yXWZ0NClLg,1
7EFNxJUVQtF3jS1P6qsweg,2
7eUFOcfxuXDdrHGVSp3_9A,16
7fJgNpljbi1d7wjdsPcPcw,2
7Fk9LIRvalyMkeHNea3u2g,1
7FLivO-e_4SmyNxr83aIaw,2
7fWPKr3g18w2xpzalLvv6w,3
7gqfvtBQs2c1Q2nyfXn6Yg,1
7gU09QvdWByEsgr45JQ-rA,4
7hmTTGJHKfAw82uT4kIxvQ,3
7hSJeXOYrFcr27H4e7H3rQ,4
7i5phUp95guwx68g0MR-OQ,3
7i8eNw1-tdgVcfAiNib6wg,1
7IBQ6DomcORtlwCO1QNxBA,0
7iFL3b8m4PT0kxosv-SB_A,6
7IfZTV9Bk8nKfpCrk_rT2w,0
7IlOc6v_wHXLm5GFPGF0Fg,3
7jJ1BDPCQ-oM7nmQeKh5Rg,13
7Jmri1RCl9Ksmpi5EoIOZQ,0
7K3xiP-5sj_x3QWHlIFFxQ,25
7kAXbY8hjHhC-nZKR2Embg,20
7KB3eQJASverUUah-I_0ZA,1
7KCLeDNdFDkdoA6MUavxwQ,6
7kKOmFM1HBtJY3gMT5Lj-g,1
7LbqRnM6DPbLuBV4DGi5iA,1
7lbvsGKzhjuX3oJtaXJvOg,9
7LGjM8HKJTwqfYU3C7N_0w,23
7lp13T_FUmX1XjU2wen_qw,9
7LuKiasIyGUEo7uipN10Eg,9
7m93HSBV1UrdHZBJwdUVJA,60
7miIV1zxMIn4_rJLPZCpZg,14
7n3_Dg8SCgoPjKYjcp62QQ,2
7N8RPhvOJ4z8iSz9djLqFA,0
7NKBHVMIjnsO2OmcAfsC_w,2
7NN40EKNb_KaqemxxSH8Wg,10
7ntQeXCgfRU0GazrP5TG9A,1
7o1swYuci1PGk7QCwHeMfQ,3
7O2an_4z_AHg3oczNf7oig,3
7OdqAh6AtarRa33a0_mlZg,4
7p0OI2Ld46-EzJkRHGQEJQ,24
7P9XY8EoBr-Ksoh3Xtq0Xg,6
7pj0w2wN4LWhvTCPz78h1Q,0
7pNagv71UAR4Z3ccF8JWLQ,1
7PS_ozDjv5NnpdZGcOsDvQ,12
