business_id,business_name,categories,stars,active,review_count
0bQiWdKxj2EmsGYRVC9qyA,T & J Asian Cuisine,Asian Fusion Restaurants,4.0,True,18
0BScRHEa2lVBCY4spkhmvQ,Grille At Las Sendas Golf Club,American (New) Restaurants,3.0,True,4
0BYuj1cOFkqdcnd653bcbw,Michael V Salon,Hair Salons Beauty & Spas Nail Salons,4.5,True,3
0CFBeDV58e3uH4vsKggEmQ,Healthy Chinese Herbs,Health Markets Food Specialty Food,4.0,True,6
0CG3ns3gwWV5nOnfzSfUIQ,Black Bear Diner,American (New) Diners Restaurants,4.0,True,50
0COaKgRuDzBisc2AxcLzMA,Fry's & Fry's Marketplace,Shopping Drugstores,3.0,True,7
0db71MbrvcJnyk71COCJBg,Great Wall Cuisine,Chinese Restaurants,3.5,True,121
0De3TQ_uSOXwgduKL0va3w,Sonic Drive-In,American (Traditional) Fast Food Restaurants,3.0,True,4
0deS4g2xR4SjvjHNeHUc-A,Ashoka Indian Groceries,Food Grocery,3.0,True,9
0dIChGWBs9ueUXl0hhkw2w,Crazy Jim's Restaurant,Greek Mediterranean Sandwiches Restaurants,4.0,True,79
0dORc6ckZw5HezR3BuSsqw,Green New American Vegetarian,Vegetarian Vegan Restaurants,4.5,True,111
0DvsBDG0CEwIK8uQxUGiOQ,Red Bird Cafe,Burgers Restaurants,4.0,False,18
0eaY084BNQPQGQ9YghbQAw,Shooters Bar,Bars Sports Bars Nightlife,4.5,True,4
0EBR4wDqtkbMC-wghpctEg,Samurai Sam's Teriyaki Grill,Japanese Restaurants,3.0,True,9
0EE3BohGb4lxWRnHLiqNnw,Lost Dog Wash Trail,Active Life Hiking,4.5,True,17
0eQbLuTmlkIzOF85LsGfsA,Target Optical,Shopping Eyewear & Opticians,4.0,True,4
0erbONkOO256HNzuIllFig,Atomic Comics,Comic Books Shopping Books Mags Music & Video,4.5,False,4
0eSkAhHp8w94G4SqwfsU8w,G-Star Raw Store Scottsdale,Women's Clothing Men's Clothing Fashion Shopping,4.0,True,4
0f1oltdXd_3elbeLPK49Og,NextCare Urgent Care,Health & Medical Urgent Care,3.0,True,4
0f4IQo7Odn7nvvO4TCAGAw,Carl's Jr,Mexican Restaurants,3.0,True,3
0F8fCVDXfGU5OOKWWQbr0w,Rancho Santa Fe Dental Group,Health & Medical Dentists General Dentistry Cosmetic Dentists,4.5,True,3
0fcAt0wsVwvGSj8SDt7chA,Discount Beverage Outlet,Food Grocery Convenience Stores,4.0,True,5
0flaoi5DDGt-FLbmhVprmA,FedEx Office Print & Ship Center,Local Services Shipping Centers Printing Services,3.0,True,4
0flx66ysNDgWXO9iVdhFcg,Republic of Couture ROC,Women's Clothing Men's Clothing Fashion Shopping Shoe Stores,4.0,True,3
0FNFSzCFP_rGUoJx8W7tJg,Bike Doctor,Sporting Goods Bikes Shopping,5.0,True,5
0G-zqtH6hRTu4uxRwA-Gpg,Drip Coffee Lounge,Food Coffee & Tea,3.5,False,36
0g0Z7doVpASXNiQDn9b6EA,A Dog's Life Photography,Photographers Event Planning & Services Pets,5.0,True,5
0GHzsPl-NjCdGjr678_Kvg,Malibu Tanning Club,Tanning Beauty & Spas,4.5,True,3
0gQrhOYWdO0XVZEKtOrvaA,Red Devil Italian Restaurant,Restaurants Pizza Italian,4.0,True,35
0GRYyMRzwA9WYc8UTB2nRA,Dillard's Clearance Center,Discount Store Shopping,4.0,True,20
0Gu2cpJ5x9ZZfDDHohBY_A,Cost Plus World Market,Shopping Home Decor Food Arts & Crafts Home & Garden Chocolatiers & Shops Specialty Food Event Planning & Services Cards & Stationery Flowers & Gifts,4.0,True,9
0g_KFvnPIkA8ywTXPPeRCg,Hong Kong Asian Diner,Asian Fusion Buffets Chinese Restaurants,4.0,True,15
0HDkCZtCvua-Wahio1-pBw,Two Hippies Groovy Beach House,Hot Dogs Mexican Gluten-Free Restaurants,4.0,True,6
0hINUlmBRV42wWnhmUN7Bw,Rancho Solano Private Schools,Local Services Middle Schools & High Schools Elementary Schools Child Care & Day Care Education Preschools,3.0,True,6
0hoHNh8rN2D3A0wpNCGtZA,It's a Grind,Food Coffee & Tea,3.0,False,9
0HTnlz0k8vK4V1mXc9TPzg,Scottsdale Academy,Local Services Preschools Education Child Care & Day Care Elementary Schools,4.5,True,4
0Hu9kAo0FYaap3rYGDUOyg,The Salon At Gold Canyon,Hair Salons Beauty & Spas,4.0,True,3
0hYTkJtgQGu-ysCZnmFZDQ,The Siamese Cat,Thai Restaurants,4.0,True,28
0iDFiC3ThklulFzSlJqaOw,Pavillion Barber Shop,Barbers Beauty & Spas,4.5,True,16
0ieEqGInYunNBaBzg8j_WQ,Slices,Pizza Restaurants,3.5,True,24
0IojJ5ZpxhX_BFJdgUk0Nw,Septembers,Bars Nightlife,4.0,True,5
0iWfPm7jgGeFe_Gt8G3DAg,Rocky Mountain Chocolate Factory,Food Specialty Food Candy Stores,4.0,True,8
0j2UisBk89SHqihr0IdlJw,Sal's Pizza,Pizza Restaurants,3.5,True,14
0jDkXQdprSgbx8GeK0dcTg,Bashas',Food Grocery,2.5,True,8
0Jouvs4G3d6CcG3pYGZ20A,Lunch Box,American (Traditional) Restaurants,4.0,True,4
0jPDeGGcCjX2BXj0DEuWIQ,Staples,Shopping Office Equipment,2.0,True,6
0JtmD6MbVMNzFlSNuTdBEQ,Petsmart Petshotel,Pet Services Pet Boarding/Pet Sitting Pets,3.0,True,3
0K35eGvzVRZEirNo5v_WfA,Ajo Al's Mexican Cafe,Mexican Restaurants,3.0,True,52
0K634ehk41ZRc4kj3NTAEQ,Chompie's Restaurant & Bakery,Food Bakeries Delis Bagels Restaurants,3.5,True,221
0kcStBtW94p-ooaaA2PbIQ,The Big House,Food Coffee & Tea,4.0,True,7
0kgNIHlu170EE_Ik4KsirA,T-Mobile,Shopping Mobile Phones,3.0,True,3
0KVhPwEheGlBU8vjw1kE1w,Alaskan Pride Seafood,Food Specialty Food Seafood Markets,4.5,True,5
0kZ4aYmqf5fzTt9Yvz8Kvw,Waffle House,Breakfast & Brunch Restaurants,4.0,True,15
0L3qEjF0jkFQkDIT4linUA,Canyon Kitchen Cabinets LLC,Home Services Contractors,3.5,True,3
0L6MiLWLBGKLRhgQ7mnJQw,Darling Nails,Beauty & Spas Nail Salons,3.5,True,3
0l9e2aBYZfogiSUyxJEL3Q,Manuel's Mexican Restaurant & Cantina,Mexican Restaurants,3.5,False,4
0LCqaCnEGesFEhpa6qNauQ,Grapeables Fine Wines,Food Beer Wine & Spirits Bars Nightlife Lounges,5.0,True,4
0le8kj4gIHe9aZ1NfS2_Ag,Burger King,Restaurants,2.0,True,5
0lEp4vISRmOXa8Xz2pWhbw,Cafe Zupas,Soup American (New) Sandwiches Restaurants,4.0,True,54
0lfA2GcxcvdhvVKvVXN40w,Superstition Coffee,Food Coffee & Tea,5.0,True,7
0Llpzg85OhJF2CqJPU08Ew,Euro Bakery,Bakeries Food,3.5,True,6
0M0K0dElhzTAqeaoLA0JgQ,Midas Auto Service,Auto Repair Automotive,2.0,True,7
0m0KmAYGvC34MfwJIEgCEA,Fuddruckers,Burgers Restaurants,3.5,True,30
0m5c7vKiex-mV17hmkAJuw,Heng Hong Custom Tailor,Local Services Sewing & Alterations,4.5,True,4
0m5RGYm5QSOnhA7auPLjUQ,Rachel's Bake Shop,Bakeries Food,3.5,False,3
0mCWVfVw2O2nIkG8gADcBQ,Forever 21,Women's Clothing Fashion Shopping Accessories,4.5,True,3
0MepUkozmPI0YQp8Bp7p8g,Hoookah Mania,Bars Hookah Bars Nightlife,4.0,True,5
0mipXeIcQaqhkpseD8-0vQ,Trader Joe's,Food Beer Wine & Spirits Grocery,3.5,True,30
0MoKiXqYSvyJu_BFugwFqg,Great Clips For Hair,Hair Salons Beauty & Spas,2.5,True,5
0nGjXTpUtpIJl10PL0eBGg,Breakfast Club,Breakfast & Brunch American (Traditional) Restaurants,3.5,True,54
0NhcabzEyeCIMsNCPOX-MQ,Jimmy John's,Food Food Delivery Services Delis Sandwiches Restaurants,3.0,True,32
0NJ-yssWQ-QDcyPULYCX8w,Steve & Barry's,Children's Clothing Fashion Shopping Shoe Stores Sporting Goods Men's Clothing Women's Clothing Sports Wear,3.0,False,6
0NKRV1kMtzHNpNbl8TYPDA,Borders,Videos & Video Game Rental Books Mags Music & Video Shopping Music & DVDs Bookstores,3.0,False,6
0Nukt8oxwHZgBRpc1b8Skw,Ride The Dougie,Hotels & Travel Transportation,5.0,True,7
0nyaKW_6QHSJ74OVnDmyhA,China Super Buffet,Chinese Restaurants,3.0,True,4
0NYKE2qvRQAuE09bIQAViQ,Bol Italia,Restaurants Italian,4.0,False,6
0o8qmCKnd7MomSnDGeGGyQ,KW Plumbing,Plumbing Home Services,5.0,True,5
0O9Un17ZGVm5_JKkyHytSQ,FedEx Office Print & Ship Center,Local Services Shipping Centers Printing Services,4.0,False,4
0ONypOKIhttBz9IJzBE8jg,Fleming's Prime Steakhouse & Wine Bar,Wine Bars Bars Steakhouses Nightlife Restaurants,4.0,True,67
0oRG2_PbJglmK3jg7LWDmA,Coldstone Creamery,Food Ice Cream & Frozen Yogurt,2.5,True,7
0PHtGlX__H_XHe9638DtLg,The Human Bean,Food Coffee & Tea,4.0,True,8
0PO74pfETLFUs0AcdvdCdQ,Lonnie's Inc,,4.0,True,3
0PRRN8ncFFIY4nPIbmbqbQ,Impact Printing Services,Local Services Printing Services,5.0,True,6
0QFxzJAd_6SQ55LSTc_v4g,The Body Shop,Shopping Cosmetics & Beauty Supply Beauty & Spas,4.0,True,7
0qiGyzxHr5wDDJLXbSRYAA,Advanced Auto Service & Tire Centers,Auto Repair Automotive Tires,5.0,True,5
0qPmDwHa9NdvvIOgerR8HQ,Canal Restaurant,Bars American (New) Nightlife Lounges Restaurants,3.5,False,42
0QrA-Klgp1R-GzUr6uJS7Q,Dunkin Donuts,Food Donuts,3.5,True,19
0QRvOpNbrHfik3wBupGFmg,Marie Callender's Restaurants & Bakeries,Bakeries Food,2.0,False,4
0qTluM4Hs4uLMJSxesnLqQ,Dinkey Donkey,Delis Restaurants,4.5,False,3
0QTn4pMzKv1mnQifcP9YoQ,Autumn Court Chinese Restaurant,Sushi Bars Chinese Restaurants,3.5,True,72
0qUesn1TBPpPjW20h5Lqfg,Fresh Wasabi,Steakhouses Sushi Bars Restaurants,4.0,True,79
0r6fqT3DqwkJ2Uu6YDjEIw,Royal Palace Jewelry,Shopping Jewelry,2.5,True,4
0rbT0Nf-A56t4DnYIIvy-Q,Cafe Zupas,Soup Sandwiches Salad Restaurants,3.5,True,7
0rd-jRz43JDkx1ghoHnEXQ,Urbayn,Fashion Shopping Accessories Home & Garden Home Decor,4.0,True,6
0ROrgaauL7hmivzyd34iKA,Rx Formulations,Shopping Drugstores,5.0,True,3
0RqNRc6RiILzZxK9J8Kqug,Red Robin Gourmet Burgers,Burgers Restaurants,3.5,True,31
0Rrih6W3LGrNGB_3cQaplg,Fry's Marketplace,Food Grocery,3.5,True,7
0s1NJrWlFPzawAmFb_Td2w,Treeline Design Group,Landscaping Home Services,2.5,True,11
0SGgz8jHkSCcxcYOXOAkLw,Der Kaffee Kuchen,Bakeries Food German Restaurants,4.5,False,3
0sIny0nBV1ImLqZQEHjirw,Anna's Linens,Shopping Home Decor Home & Garden,2.0,True,4
0sML_PZTH3aQcXi5bkyLZA,Kohl's Department Stores,Women's Clothing Men's Clothing Fashion Shopping Shoe Stores,4.0,True,12
0sNQHGJCb6ckMW3P_J3oXA,Five Guys Burgers and Fries,Burgers Restaurants,3.5,True,3
0SQmfh7ppX3HnYx9SxmReA,Panda Express,Fast Food Restaurants,3.0,True,7
0tHI0-PzdFW7b9z1AJ64HQ,Kachina Dry Cleaners,Local Services Dry Cleaning & Laundry,3.0,True,4
0tKi17OtZMc8VZVWL_PXyg,Azucar Cuban Restaurant,Cuban Restaurants,3.0,True,3
0tQhcd-ACWuEm_sWx1fKUg,Vertuccio Farms,Food Farmers Market,4.5,True,8
0tqrgESNOpN2CNoEtCGYpQ,Joe's Crab Shack,Seafood American (Traditional) Restaurants,2.5,True,33
0u0I_UUbsE6kc9so_WlBRQ,Sprint,Shopping Mobile Phones,3.0,True,7
0udEgNqy5rLR5pZ4kD19Og,Thai Basil,Thai Restaurants,4.0,True,152
0UoiVRI6RXedld2gd0i-bA,Brooksie's Propane,Shopping Home & Garden Furniture Stores,4.0,True,4
0UWfvm0ah-8DVSm3nkbsMg,El Metate Mexican Food,Mexican Restaurants,3.5,True,6
0UZ31UTcOLRKuqPqPe-VBA,Chase Field,Arts & Entertainment Stadiums & Arenas,4.0,True,217
0VAYXzrEQExGm-Q8FpIvgQ,Lakin Douglas MD,Doctors Health & Medical,5.0,True,4
0vFCASHpp2VBeTuVus4MOg,Kyoto Bowl,Japanese Restaurants,2.5,True,5
0vHJbmk2q6tSxw-sMD8LAQ,Eyeglass World,Optometrists Health & Medical Shopping Eyewear & Opticians,2.0,True,8
0VHXNBdx-XIYUAob6QgtPA,Wal-Mart Neighborhood Market,Food Department Stores Grocery Fashion Shopping,3.5,True,7
0VLZj0f3llL9IkL5GOT3lg,Charley's Steakery,Restaurants,2.5,True,7
0VpsHbGLHDVKIKAi0ZliyQ,Karamba Nightclub,Bars Gay Bars Nightlife Dance Clubs,3.5,True,9
0VrsgXhnL7o5QWZ-aG-hqw,Best Western Inn and Suites of Sun City,Hotels & Travel Event Planning & Services Hotels,2.5,True,4
0Vty6xYvihX-kmsocY1HWQ,Stonecreek Golf Club,Active Life Wedding Planning Golf Event Planning & Services,3.0,True,15
0vYp6ITH7FsBtlpFcWTdRA,Walgreens,Shopping Drugstores Beauty & Spas Food Convenience Stores Cosmetics & Beauty Supply,3.0,True,4
0VyvlA1mZsDoYd3kkRjevA,Outback Steakhouse,Steakhouses Restaurants,3.0,True,13
0VZ9kijz5gM38xP6UCZ9uw,Supercuts,Barbers Beauty & Spas,2.5,True,3
0vzZ_Bcb02rJljeMU9XkBw,Sakana Sushi & Grill,Seafood Sushi Bars Japanese Restaurants,4.0,True,132
0w3BMfywLZvPkkv3b6-wfg,Brake Masters,Auto Repair Automotive,4.0,True,4
0w8fZao3bZYF57vyYoJjZQ,Hardtailz,Bars Nightlife,3.5,False,3
0W9wB0UqefUrZrQh8i7o2Q,Cartridge World,Shopping Office Equipment,4.0,True,4
0wcIW43ZFTeVFmRMvylZxQ,Tempe Sports Complex,Active Life Dog Parks Parks,4.5,True,14
0wKzW6Bgqgvnob8Qc77g,Famous Sam's Restaurant & Sports Bar,Nightlife Bars American (Traditional) Sports Bars Restaurants,3.5,True,18
0wlMvYeB9-LSZPv-heSF4Q,Paul's Ace Hardware Stores,Hardware Stores Shopping Home & Garden,4.0,True,7
0wRPvS-sG5x-pEMKVuDBJg,Twin Wheels Cafe,Cafes Restaurants,3.0,True,8
0x0voDMo5yMQI2601ovjOQ,Estrella Taxi,,2.5,True,3
0xDNu8EhXAaHVfhHjkYUHQ,HYATT house Scottsdale /  Old Town,Hotels & Travel Event Planning & Services Hotels,4.0,True,17
0xJnnx_oYYZb9pBmzzGIlg,Cvs Pharmacy,Shopping Drugstores,2.5,True,7
0Xnduj9w6aYHOtN_RlHUng,M B Motors,Auto Repair Automotive,5.0,True,12
0xusOkLdNpGZvXmuquFRMg,McGrath's Fish House,Restaurants,2.0,False,9
0xWF7PpTNl-awqg2YGxxFQ,IHOP,Diners Restaurants,3.0,True,17
0Xz7umPUtAxf6JMHwybnmg,D'ambrosio's Hair Design,Hair Salons Nail Salons Beauty & Spas,4.5,True,7
0yBs5wbVw9gTIDe9Z-rMTg,Bonfire Grill and Bar,American (New) Restaurants,4.0,False,44
0YCV8260mMgN0PxuzAtO3g,Subway,Fast Food Sandwiches Restaurants,2.5,True,3
0YEbfeYZXkcTwjos9cgaEA,Rubio's Fresh Mexican Grill,Mexican Restaurants,4.0,True,6
0yfN4bdKZfkFSXseB2kOBg,Guerrero's,Mexican Restaurants,4.0,True,18
0ylC0tsPUY3yaoXRaCDL3Q,Arizona Sandwich Company,Sandwiches Restaurants,4.5,True,14
0YoQxhMsj3GlGariDDSKfg,The Garage Pub and Pizza,Pizza Restaurants,3.0,False,6
0ytZOTV8kv67sUWDRgXL_A,Sts Simon & Jude Cathedral,Elementary Schools Middle Schools & High Schools Education,4.5,True,3
0Z5ZdHaqmE1Iu8aTgp2qXg,Bowl Of Heaven,Health Markets Food Health & Medical Weight Loss Centers Specialty Food,4.5,True,3
0zcHBms7sK9IYv4zn_qrqQ,Chick-Fil-A,Fast Food Restaurants,4.5,True,14
0zHHvaVxvR5BpFXECvNNFQ,El Dorado Bar and Grill,American (Traditional) Restaurants,4.0,True,8
0zj1T4Zc7l_dXZhO3U-nfw,Moon Valley Custom Cleaners,Local Services Dry Cleaning & Laundry,3.0,True,3
0zjzaE5tCH86JnPZwDpfaw,Jamba Juice,Food Juice Bars & Smoothies,3.5,True,10
0_vMnSRqc5aZUg1eBk3l2g,Paradise Bakery & Cafe,Sandwiches Restaurants,3.0,True,31
1-1VcGTL3GyCqUpXZLFTZA,Friday's Front Row Sports Grill,American (Traditional) Restaurants,3.5,True,36
1-40wS09HcJnJIKRVWRL6g,Pizza Patron,Pizza Restaurants,3.0,True,3
1-olreZavAIvmMefkZrWdQ,Discount Tire,Tires Automotive,5.0,True,4
106JT5p8e8Chtd0CZpcARw,Arizona Coffee Connection,Food Coffee & Tea,4.5,False,12
10BgGvCMDH-JbYsg8KRLRg,3 Roots Coffee House and Cafe,Food Coffee & Tea Sandwiches Restaurants,3.5,False,42
10VZ8KEshqD5twjcmZ-eaw,El Portal Restaurant,Mexican Restaurants,3.5,True,9
11NjTU-TnxoEJICfsJ44Rg,Old Dixie's,Food Cajun/Creole Food Trucks Restaurants,5.0,True,5
11TvD4sCfA8GEqLDANpbSQ,Los Jarritos Restaurant,Mexican Restaurants,3.5,True,9
12Abu2ipAXn5RfXe9y_pdQ,Blue Wasabi Sushi & Martini Bar,Sushi Bars Japanese Restaurants,3.5,False,14
12ti55UYaJ82eDTAI-adHA,Michaels Arts & Crafts,Arts & Crafts Shopping,3.0,True,6
12WjqfqjP3hgSUc-O-FnFw,City of Phoenix Solid Waste Management Facility,Public Services & Government,4.0,True,5
136zvrfN6Kpr9tFj3OMNUQ,Panchero's Mexican Grill,Mexican Restaurants,3.5,True,34
13ApBJpR1W7cke__9j74Bw,Jack in the Box,Fast Food Restaurants,3.0,True,6
13lNc7KSuVHBrUybTR23qw,Picazzo's Organic Italian Kitchen,Italian Pizza Gluten-Free Restaurants,3.5,True,32
13VZKXF7bBuLsLDh_r3g0w,Arizona Department of Motor Vehicles,Departments of Motor Vehicles Public Services & Government,2.5,True,10
145SQ_msdQ1yo7J0E63VoA,Devoured Culinary Classic,Local Flavor,4.5,True,20
14fTII5Rm4PIFYJ-CA4PIQ,TruGreen,Landscaping Home Services,2.5,True,3
14K90G-hbfk795NY7cKxMA,Blue 32 Sports Grill,Nightlife Bars American (New) Sports Bars Restaurants,4.0,True,74
14Ys8nYayXPpUouHsyTN1A,Ocotillo Golf Resort,Active Life Golf,2.5,True,3
15JZ0ME6eOtShdLctzfR6w,Copper Kettle,Pakistani Indian Restaurants,3.5,True,15
1621ir5mjVgbHwxCbMAEjg,Thai Rama,Thai Restaurants,3.5,True,51
166feddAL9YETnzTSUJ8aA,El Yaqui Restaurant,Mexican Restaurants,4.0,True,13
16divAZmHqQqlAnkVrbfSw,Arizona Elite Properties Llc,Property Management Home Services Real Estate,1.0,True,3
16myUO2uD2vdFeuQu3OWhg,Papa John's Pizza,Pizza Restaurants,3.0,True,5
16olLTJnCA0Q3B_oft0RvQ,Fatcat Ballroom and Dance Company,Active Life Dance Studios Arts & Entertainment Performing Arts Fitness & Instruction,3.0,True,6
16orLd_wKfdfh4AxTZu_zQ,The Office,Bars Nightlife Restaurants,3.0,False,7
16SBP4NJhr7PTOW-WnRL5A,Fabulous Finds Consignment,Shopping Home & Garden Furniture Stores,3.0,True,4
17AGor2KUDMLUV5u5NbTnw,UPS Store,Local Services Shipping Centers Printing Services,3.5,True,3
17AQhJKGRA3YLeN0pB64cg,Coffee Plantation,Food Coffee & Tea,3.5,False,8
17DI33J8TkcfzyoiIYLQIw,Thai House,Thai Restaurants,4.0,True,60
17SERT_RRNDqPrf418OQvQ,Nail Spa at Lincoln View,Beauty & Spas Nail Salons,4.0,True,7
18hSbjtTEd-iLBbX9cAILQ,Jay Pages Jiu-Jitsu & MMA,Active Life Martial Arts Fitness & Instruction,5.0,True,3
18oecrR4bf-ctLvVGEaSLg,In-N-Out Burger,Burgers Restaurants,4.0,True,21
18TUn9oiW0k0yB6lheiOvw,TEXAZ Grill,Steakhouses Restaurants,3.5,True,165
18X496TOlKunSiAnm6z1dg,The Windmill Winery,Food Arts & Entertainment Wineries,4.5,True,6
19hZVXTJ8nGUMBsuIfgm5g,Pete's Fish & Chips,Fish & Chips Restaurants,4.5,True,3
1acmBPmmFDovVSHHzMrJ9A,Central Phoenix OB/Gyn,Midwives Health & Medical,3.0,True,3
1aIDyM_XKck-IrwP_53jtw,Hon-Amotive,Auto Repair Automotive,3.5,True,4
1AMncE6Lxdr6J9PeqZi4nA,Bill Johnson's Big Apple Restaurants,Steakhouses Barbeque Restaurants,3.0,True,43
1ANaao2ixViMsRa4d7AHGQ,Arizona Livescan Fingerprinting,Professional Services Private Investigation,5.0,True,5
1Ap6ZNCvyLLKHP0wvCk9yA,Phoenix Zoo,Active Life Zoos,4.0,True,161
1AR1oHvHVPihkNWNyQ7wtA,McDonald's,Fast Food Restaurants,3.5,True,3
1B5vpxnZYXKil_k5d5MpEQ,Taco Bell,Fast Food Tex-Mex Restaurants,3.0,True,5
1BBYTiRHddjgAvDUht5WAg,Big Lots,Department Stores Fashion Shopping,2.0,True,5
1bLnV57i6UYvG_FSG-7WTg,New Wok Chinese Food,Chinese Restaurants,3.0,True,4
1cCF9wHMJIaaQmj7wqRqMg,The Nile Cafe,Breakfast & Brunch American (New) Restaurants,4.0,True,3
1cGZU2gDewDfEu-bBMZEgQ,Los Betos Mexican Food,Mexican Restaurants,3.0,True,15
1CNJeljdT4Ap7B-8ddbkYw,Bolin Memorial Park,Landmarks & Historical Buildings Public Services & Government,4.5,True,3
1CNKe3H07sLu6rigOpAYsg,Dave & Buster's,Arts & Entertainment American (Traditional) Arcades Restaurants,3.5,True,88
1crzPdwnlm2zHdQ2nP4n7w,Bell Drapery and Cleaners,Local Services Dry Cleaning & Laundry,4.5,True,17
1cTI09YZ3uRPXt3YkznuPg,A Touch of European Cafe,Polish Restaurants,4.5,True,61
1ctVj76TXrHpqX3px49n6A,Baskin-Robbins,Food Ice Cream & Frozen Yogurt,4.5,True,3
1CU_ksC32Hz7QmioMH91nQ,Blackstone Country Club,Active Life Golf Event Planning & Services Venues & Event Spaces,5.0,True,7
1CwRtFemRPSZuoOlEGpqIw,Orange Leaf Frozen Yogurt,Food Ice Cream & Frozen Yogurt,4.5,False,4
1dAObAOdX-yRrvx2MxabjA,Andy's Collision Center,Automotive Body Shops,4.0,True,6
1dC3GSC5bgQf9wEp-bv8PQ,AJ's Fine Food - DC Ranch,Food Grocery,4.0,True,18
1DDTdvU06tng7o0vU7-rig,Coco's Family Restaurant,Bakeries Food American (Traditional) Restaurants,2.5,True,4
1DgSbbjaT7z3LCui1zZ1cg,Petsmart,Pet Services Pet Training Pets,3.0,True,4
1DjRf3AdYpdlC1Df9KD6rA,Fire + Spice,Spanish Steakhouses Restaurants,3.5,True,22
1Duul3qCnLrNak1Np-iHfw,Pita Jungle,Vegetarian American (New) Mediterranean Restaurants,4.0,True,157
1DXImhJuHhU221oRQ8zJ9g,Big 5 Sporting Goods,Sporting Goods Shopping,3.0,True,6
1eBJyYf3JEccqXUFxG1VWQ,Gourmet Dilly's Deli Sandwich Shop,Delis Sandwiches Restaurants,3.5,True,25
1eCgFaDYZRrCxuUErHa_tg,Saguaro Lake,Active Life Lakes,4.5,True,12
1eCvpgvB4QA-0fSwb8-5Dw,Just Smiles,Health & Medical Dentists General Dentistry Cosmetic Dentists,5.0,True,5
1EijFh9CwBquhE25Vmpekw,James Miller DMD,Health & Medical Dentists,5.0,True,5
1eJiyKXx_ruNu6F36BJQCg,Mojo Yogurt,Food Ice Cream & Frozen Yogurt,4.0,True,71
1EkTJSMIne48E8LTAOjhvw,Supercuts,Barbers Beauty & Spas,4.0,True,5
1Em9F8YAExkGP-_bglFAhw,AMF Mesa Lanes,Active Life Amusement Parks Nightlife Bowling,2.5,True,7
1EnMK0EMcRJrzVtB-feNXQ,Bank of America,Banks & Credit Unions Financial Services Mortgage Brokers Home Services Real Estate,2.0,True,4
1epH2hHsZ2HoSU8ugWWSOw,Juba,Ethiopian Restaurants,4.0,True,5
1es60210U2Zho5LzG46Bxg,Queen Nails & Spa,Beauty & Spas Nail Salons,4.5,True,11
1F-pelV0fTduYV_vCrvjLA,Black Bear Diner,American (New) Diners Restaurants,3.5,True,66
1f0g466Geu4nDdJhYQ_Vhg,Q to U BBQ,Barbeque Restaurants,4.5,True,44
1F3wLIHATM_-Ec_E4GAoiw,Arby's,Fast Food Restaurants,4.0,True,3
1f67KfT4jxRkj4m9AmwrMA,Fantastic Sams,Hair Salons Beauty & Spas,4.0,True,4
1FhaKoigneVhlKFQll_ZGA,Scottsdale Airport Autocare,Auto Repair Automotive,4.0,True,5
1FiymySkWsWxDNaUAP1LuQ,Sea Saw,Japanese Restaurants,4.5,False,25
1FkRvL3fj2ERBoddXwanTQ,Starbucks,Food Coffee & Tea,4.5,True,4
1f_DXcxpAKfILKK6cDPLxQ,Sign Of The Whale,Burgers Seafood Restaurants,3.5,False,20
1g1rzWxU-2PQqI0-9ajFsA,Refined Nail & Spa,Beauty & Spas Nail Salons,4.5,True,3
1ggcLvWPBDWnp5MVTRnoRg,Old Spaghetti Factory,Restaurants Italian,2.5,True,61
1gM3AuckLVCPuG4uxrnB0Q,Regency Garden,Wedding Planning Event Planning & Services Venues & Event Spaces,4.0,True,5
1gwE7TFJ6lS55hSpEJdIMw,Gemsetter & Company,Shopping Jewelry,5.0,True,3
1Gxrv_RFGCXRCBKPHmpXBA,Regency Cleaners,Local Services Dry Cleaning & Laundry,3.5,True,4
1h-x5eHWcCYa1Yj0TNiUEA,Bikram Yoga Peoria,Active Life Yoga Fitness & Instruction,5.0,True,3
1hcGT6I1vAIH_pZuyud0HQ,Brickyard Sports Bar and Grill,American (New) Restaurants,2.0,True,3
1hM6LnHSUfdjszTYSvZ72w,Metroflex Gym,Active Life Gyms Fitness & Instruction,3.5,True,3
1HNEj6kcEw369RX9Vlcixw,Filiberto's Mexican Food,Mexican Restaurants,3.5,True,7
1HqmlbLCoFBEF_V77oJTnw,Quiktrip,Food Convenience Stores,5.0,True,13
1iJA5fYMDLjCE8PBrt4kMg,Lunch Time Cafe,Restaurants,4.0,True,3
1It6q3SJ27pwWWCr7kih6w,Reflections Laser Center & MedSpa,Beauty & Spas Health & Medical Laser Hair Removal Hair Removal Medical Spas,5.0,True,4
1iw4g7qcKua2-V06RQpyCw,Dagwoods,Delis Sandwiches Restaurants,2.5,True,3
1J1iid_qU__8_CxiS2Zw4Q,Souper Salad,Buffets Restaurants,3.0,False,5
1J6fSg7Vd3gycjkqT7jW9Q,Yogurtini,Food Ice Cream & Frozen Yogurt,4.0,True,16
1JtBZRcuyLnFn9pGmwMddg,Ashley Furniture Home Store,Shopping Home & Garden Furniture Stores,2.0,False,6
1JWia6qssew3OgpAbt5s5A,Back In Motion Family Chiropractic,Health & Medical Chiropractors,5.0,True,3
1jXZJ3JUuR2SBFCv4vAJ_g,Fudge Works,Food Specialty Food Candy Stores,5.0,True,3
1jzi9o0J2dePrHwJslZisA,Costco,Department Stores Fashion Shopping,5.0,True,3
